Source,Target,source_ideology,target_ideology
4084,8123,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8120,8123,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8121,8123,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8122,8123,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4084,8124,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8120,8124,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8121,8124,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8122,8124,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8123,8124,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4085,8125,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4091,8127,Black Nationalist/Separatist,Black Nationalist/Separatist
4091,8128,Black Nationalist/Separatist,Black Nationalist/Separatist
4093,8129,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4093,8131,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4115,8136,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4115,8137,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4122,8138,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4122,8139,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8138,8139,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4134,8140,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7595,8140,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7596,8140,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7597,8140,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7598,8140,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4145,8141,Environmental/Animal Rights,Environmental/Animal Rights
4155,8142,Environmental/Animal Rights,Environmental/Animal Rights
4155,8143,Environmental/Animal Rights,Environmental/Animal Rights
4158,8144,Environmental/Animal Rights,Environmental/Animal Rights
4215,8145,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4254,8146,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4278,8147,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10959,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3608,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4300,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4302,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4303,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8149,8148,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10959,8149,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4300,8149,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4302,8149,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4303,8149,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4322,8150,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4323,8150,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4355,8151,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4407,8153,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4408,8153,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4409,8153,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4415,8154,Conspiracy Theory,Conspiracy Theory
5630,8154,Conspiracy Theory,Conspiracy Theory
4415,8155,Conspiracy Theory,Conspiracy Theory
5630,8155,Conspiracy Theory,Conspiracy Theory
8154,8155,Conspiracy Theory,Conspiracy Theory
4415,8156,Conspiracy Theory,Conspiracy Theory
5630,8156,Conspiracy Theory,Conspiracy Theory
8154,8156,Conspiracy Theory,Conspiracy Theory
8155,8156,Conspiracy Theory,Conspiracy Theory
4415,8157,Conspiracy Theory,Conspiracy Theory
5630,8157,Conspiracy Theory,Conspiracy Theory
8154,8157,Conspiracy Theory,Conspiracy Theory
8155,8157,Conspiracy Theory,Conspiracy Theory
8156,8157,Conspiracy Theory,Conspiracy Theory
4415,8158,Conspiracy Theory,Conspiracy Theory
5630,8158,Conspiracy Theory,Conspiracy Theory
8154,8158,Conspiracy Theory,Conspiracy Theory
8155,8158,Conspiracy Theory,Conspiracy Theory
8156,8158,Conspiracy Theory,Conspiracy Theory
8157,8158,Conspiracy Theory,Conspiracy Theory
4415,8159,Conspiracy Theory,Conspiracy Theory
5630,8159,Conspiracy Theory,Conspiracy Theory
8154,8159,Conspiracy Theory,Conspiracy Theory
8155,8159,Conspiracy Theory,Conspiracy Theory
8156,8159,Conspiracy Theory,Conspiracy Theory
8157,8159,Conspiracy Theory,Conspiracy Theory
8158,8159,Conspiracy Theory,Conspiracy Theory
4415,8160,Conspiracy Theory,Conspiracy Theory
5630,8160,Conspiracy Theory,Conspiracy Theory
8154,8160,Conspiracy Theory,Conspiracy Theory
8155,8160,Conspiracy Theory,Conspiracy Theory
8156,8160,Conspiracy Theory,Conspiracy Theory
8157,8160,Conspiracy Theory,Conspiracy Theory
8158,8160,Conspiracy Theory,Conspiracy Theory
8159,8160,Conspiracy Theory,Conspiracy Theory
4415,8161,Conspiracy Theory,Conspiracy Theory
5630,8161,Conspiracy Theory,Conspiracy Theory
8154,8161,Conspiracy Theory,Conspiracy Theory
8155,8161,Conspiracy Theory,Conspiracy Theory
8156,8161,Conspiracy Theory,Conspiracy Theory
8157,8161,Conspiracy Theory,Conspiracy Theory
8158,8161,Conspiracy Theory,Conspiracy Theory
8159,8161,Conspiracy Theory,Conspiracy Theory
8160,8161,Conspiracy Theory,Conspiracy Theory
4415,8162,Conspiracy Theory,White Supremacist/Xenophobic
4420,8162,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4420,8163,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4429,8164,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4456,8164,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8165,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8165,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8165,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8166,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8166,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8166,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8166,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8167,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8167,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8167,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8167,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8166,8167,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8166,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8167,8168,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8166,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8167,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8168,8169,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8166,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8167,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8168,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8169,8170,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4061,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4440,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8165,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8166,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8167,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8168,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8169,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8170,8171,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4438,8172,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4438,8173,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8172,8173,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4438,8174,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8172,8174,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8173,8174,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4455,8175,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4457,8176,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4425,8177,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4458,8177,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4425,8178,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4458,8178,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8177,8178,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4425,8179,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4458,8179,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8177,8179,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8178,8179,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4424,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4461,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5034,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5035,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5814,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5829,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5834,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5835,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8182,8180,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4461,8182,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5034,8182,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5829,8182,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8184,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8185,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8185,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8186,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8186,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8186,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8187,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8187,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8187,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8187,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8188,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8188,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8188,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8188,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8187,8188,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8187,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8188,8189,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8187,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8188,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8189,8190,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8187,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8188,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8189,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8190,8191,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4464,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8184,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8185,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8186,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8187,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8188,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8189,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8190,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8191,8192,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4470,8193,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4480,8193,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4470,8194,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4480,8194,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8193,8194,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4555,8195,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4556,8195,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
7351,8195,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
7352,8195,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4608,8196,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4679,8196,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
6340,8196,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
5020,8197,Anti-Abortion,Anti-Abortion
5484,8200,Black Nationalist/Separatist,Black Nationalist/Separatist
8201,8200,Black Nationalist/Separatist,Black Nationalist/Separatist
5484,8201,Black Nationalist/Separatist,Black Nationalist/Separatist
5484,8202,Black Nationalist/Separatist,Black Nationalist/Separatist
5484,8203,Black Nationalist/Separatist,Black Nationalist/Separatist
5485,8204,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
5485,8205,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
5508,8206,Black Nationalist/Separatist,Anarchist/Anti-Capitalist
5786,8207,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5786,8208,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5786,8209,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8210,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8211,8210,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8212,8210,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8211,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8212,8211,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8212,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8210,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8211,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8212,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8214,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8215,8213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8210,8214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8211,8214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8212,8214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8215,8214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8215,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8210,8215,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8211,8215,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8212,8215,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,8216,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
5794,8216,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5792,8217,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5794,8218,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8219,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8220,8219,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8220,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8221,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8219,8221,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8220,8221,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8222,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8219,8222,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8220,8222,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8221,8222,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8223,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8219,8223,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8220,8223,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8221,8223,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8222,8223,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8224,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5794,8225,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
5798,8226,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5803,8227,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6056,8229,Jihadist,Jihadist
6070,8231,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6071,8231,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6070,8232,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6071,8232,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8231,8232,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6435,8235,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6435,8236,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10956,8237,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6435,8237,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8236,8237,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6435,8238,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6435,8239,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6444,8239,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6444,8240,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6444,8241,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6456,8243,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
6467,8245,Environmental/Animal Rights,Environmental/Animal Rights
8406,8245,Environmental/Animal Rights,Environmental/Animal Rights
6467,8246,Environmental/Animal Rights,Environmental/Animal Rights
8245,8246,Environmental/Animal Rights,Environmental/Animal Rights
8406,8246,Environmental/Animal Rights,Environmental/Animal Rights
6467,8247,Environmental/Animal Rights,Environmental/Animal Rights
8245,8247,Environmental/Animal Rights,Environmental/Animal Rights
8246,8247,Environmental/Animal Rights,Environmental/Animal Rights
8406,8247,Environmental/Animal Rights,Environmental/Animal Rights
6467,8248,Environmental/Animal Rights,Environmental/Animal Rights
8245,8248,Environmental/Animal Rights,Environmental/Animal Rights
8246,8248,Environmental/Animal Rights,Environmental/Animal Rights
8247,8248,Environmental/Animal Rights,Environmental/Animal Rights
8406,8248,Environmental/Animal Rights,Environmental/Animal Rights
6467,8249,Environmental/Animal Rights,Environmental/Animal Rights
8245,8249,Environmental/Animal Rights,Environmental/Animal Rights
8246,8249,Environmental/Animal Rights,Environmental/Animal Rights
8247,8249,Environmental/Animal Rights,Environmental/Animal Rights
8248,8249,Environmental/Animal Rights,Environmental/Animal Rights
8406,8249,Environmental/Animal Rights,Environmental/Animal Rights
6467,8250,Environmental/Animal Rights,Environmental/Animal Rights
6469,8250,Environmental/Animal Rights,Environmental/Animal Rights
6469,8251,Environmental/Animal Rights,Environmental/Animal Rights
8250,8251,Environmental/Animal Rights,Environmental/Animal Rights
6469,8252,Environmental/Animal Rights,Environmental/Animal Rights
8250,8252,Environmental/Animal Rights,Environmental/Animal Rights
8251,8252,Environmental/Animal Rights,Environmental/Animal Rights
6469,8253,Environmental/Animal Rights,Environmental/Animal Rights
8250,8253,Environmental/Animal Rights,Environmental/Animal Rights
8251,8253,Environmental/Animal Rights,Environmental/Animal Rights
8252,8253,Environmental/Animal Rights,Environmental/Animal Rights
6469,8254,Environmental/Animal Rights,Environmental/Animal Rights
8250,8254,Environmental/Animal Rights,Environmental/Animal Rights
8251,8254,Environmental/Animal Rights,Environmental/Animal Rights
8252,8254,Environmental/Animal Rights,Environmental/Animal Rights
8253,8254,Environmental/Animal Rights,Environmental/Animal Rights
6469,8255,Environmental/Animal Rights,Environmental/Animal Rights
8250,8255,Environmental/Animal Rights,Environmental/Animal Rights
8251,8255,Environmental/Animal Rights,Environmental/Animal Rights
8252,8255,Environmental/Animal Rights,Environmental/Animal Rights
8253,8255,Environmental/Animal Rights,Environmental/Animal Rights
8254,8255,Environmental/Animal Rights,Environmental/Animal Rights
6469,8256,Environmental/Animal Rights,Environmental/Animal Rights
8250,8256,Environmental/Animal Rights,Environmental/Animal Rights
8251,8256,Environmental/Animal Rights,Environmental/Animal Rights
8252,8256,Environmental/Animal Rights,Environmental/Animal Rights
8253,8256,Environmental/Animal Rights,Environmental/Animal Rights
8254,8256,Environmental/Animal Rights,Environmental/Animal Rights
8255,8256,Environmental/Animal Rights,Environmental/Animal Rights
6469,8257,Environmental/Animal Rights,Environmental/Animal Rights
8250,8257,Environmental/Animal Rights,Environmental/Animal Rights
8251,8257,Environmental/Animal Rights,Environmental/Animal Rights
8252,8257,Environmental/Animal Rights,Environmental/Animal Rights
8253,8257,Environmental/Animal Rights,Environmental/Animal Rights
8254,8257,Environmental/Animal Rights,Environmental/Animal Rights
8255,8257,Environmental/Animal Rights,Environmental/Animal Rights
8256,8257,Environmental/Animal Rights,Environmental/Animal Rights
6469,8258,Environmental/Animal Rights,Environmental/Animal Rights
8250,8258,Environmental/Animal Rights,Environmental/Animal Rights
8251,8258,Environmental/Animal Rights,Environmental/Animal Rights
8252,8258,Environmental/Animal Rights,Environmental/Animal Rights
8253,8258,Environmental/Animal Rights,Environmental/Animal Rights
8254,8258,Environmental/Animal Rights,Environmental/Animal Rights
8255,8258,Environmental/Animal Rights,Environmental/Animal Rights
8256,8258,Environmental/Animal Rights,Environmental/Animal Rights
8257,8258,Environmental/Animal Rights,Environmental/Animal Rights
6469,8259,Environmental/Animal Rights,Environmental/Animal Rights
8250,8259,Environmental/Animal Rights,Environmental/Animal Rights
8251,8259,Environmental/Animal Rights,Environmental/Animal Rights
8252,8259,Environmental/Animal Rights,Environmental/Animal Rights
8253,8259,Environmental/Animal Rights,Environmental/Animal Rights
8254,8259,Environmental/Animal Rights,Environmental/Animal Rights
8255,8259,Environmental/Animal Rights,Environmental/Animal Rights
8256,8259,Environmental/Animal Rights,Environmental/Animal Rights
8257,8259,Environmental/Animal Rights,Environmental/Animal Rights
8258,8259,Environmental/Animal Rights,Environmental/Animal Rights
6469,8260,Environmental/Animal Rights,Environmental/Animal Rights
8250,8260,Environmental/Animal Rights,Environmental/Animal Rights
8251,8260,Environmental/Animal Rights,Environmental/Animal Rights
8252,8260,Environmental/Animal Rights,Environmental/Animal Rights
8253,8260,Environmental/Animal Rights,Environmental/Animal Rights
8254,8260,Environmental/Animal Rights,Environmental/Animal Rights
8255,8260,Environmental/Animal Rights,Environmental/Animal Rights
8256,8260,Environmental/Animal Rights,Environmental/Animal Rights
8257,8260,Environmental/Animal Rights,Environmental/Animal Rights
8258,8260,Environmental/Animal Rights,Environmental/Animal Rights
8259,8260,Environmental/Animal Rights,Environmental/Animal Rights
6469,8261,Environmental/Animal Rights,Environmental/Animal Rights
8250,8261,Environmental/Animal Rights,Environmental/Animal Rights
8251,8261,Environmental/Animal Rights,Environmental/Animal Rights
8252,8261,Environmental/Animal Rights,Environmental/Animal Rights
8253,8261,Environmental/Animal Rights,Environmental/Animal Rights
8254,8261,Environmental/Animal Rights,Environmental/Animal Rights
8255,8261,Environmental/Animal Rights,Environmental/Animal Rights
8256,8261,Environmental/Animal Rights,Environmental/Animal Rights
8257,8261,Environmental/Animal Rights,Environmental/Animal Rights
8258,8261,Environmental/Animal Rights,Environmental/Animal Rights
8259,8261,Environmental/Animal Rights,Environmental/Animal Rights
8260,8261,Environmental/Animal Rights,Environmental/Animal Rights
6469,8262,Environmental/Animal Rights,Environmental/Animal Rights
8250,8262,Environmental/Animal Rights,Environmental/Animal Rights
8251,8262,Environmental/Animal Rights,Environmental/Animal Rights
8252,8262,Environmental/Animal Rights,Environmental/Animal Rights
8253,8262,Environmental/Animal Rights,Environmental/Animal Rights
8254,8262,Environmental/Animal Rights,Environmental/Animal Rights
8255,8262,Environmental/Animal Rights,Environmental/Animal Rights
8256,8262,Environmental/Animal Rights,Environmental/Animal Rights
8257,8262,Environmental/Animal Rights,Environmental/Animal Rights
8258,8262,Environmental/Animal Rights,Environmental/Animal Rights
8259,8262,Environmental/Animal Rights,Environmental/Animal Rights
8260,8262,Environmental/Animal Rights,Environmental/Animal Rights
8261,8262,Environmental/Animal Rights,Environmental/Animal Rights
6473,8263,Black Nationalist/Separatist,Black Nationalist/Separatist
6473,8264,Black Nationalist/Separatist,Black Nationalist/Separatist
6513,8266,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6513,8267,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6513,8268,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8267,8268,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6488,8269,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6523,8270,Environmental/Animal Rights,Environmental/Animal Rights
6524,8270,Environmental/Animal Rights,Environmental/Animal Rights
6525,8270,Environmental/Animal Rights,Environmental/Animal Rights
6526,8270,Environmental/Animal Rights,Environmental/Animal Rights
6523,8271,Environmental/Animal Rights,Environmental/Animal Rights
